37,57,5
37,62,5
37,65,4
37,66,4
37,67,3
37,68,3
37,69,4
37,70,4
37,71,3
37,72,4
37,75,4
37,76,5
37,77,3
37,79,4
37,80,2
37,82,2
38,0,5
38,1,4
38,2,4
38,4,3
38,10,4
38,16,3
38,17,4
38,22,3
38,32,4
38,37,3
38,41,3
38,43,4
38,44,3
38,45,3
38,46,4
38,47,4
38,51,4
38,52,4
38,53,4
38,56,3
38,62,3
38,64,2
38,65,4
38,66,4
38,67,3
38,68,3
38,70,3
38,71,2
38,72,3
38,73,3
38,75,4
38,76,4
38,77,3
38,78,4
38,79,4
38,86,5
38,88,5
38,92,4
38,94,4
38,95,4
38,96,5
38,97,4
38,98,3
38,99,3
39,0,4
39,1,5
39,4,4
39,5,3
39,6,3
39,8,4
39,10,4
39,11,3
39,12,3
39,13,3
39,14,3
39,15,3
39,16,5
39,17,4
39,33,1
39,35,3
39,36,3
39,37,5
39,38,2
39,39,3
39,40,3
39,45,3
39,48,1
39,49,1
39,50,3
39,51,2
39,52,3
39,53,2
39,54,3
39,55,2
39,56,5
39,57,5
39,58,5
39,64,3
39,65,3
39,69,2
39,70,3
39,72,3
39,74,3
39,75,1
39,76,5
39,77,1
39,78,1
39,79,2
39,80,3
39,81,3
39,82,2
39,87,2
39,89,2
39,95,2
39,97,2
39,98,2
39,99,3
40,0,4
40,1,4
40,2,2
40,3,3
40,4,4
40,5,3
40,6,2
40,11,4
40,12,2
40,14,3
40,15,2
40,16,5
40,17,2
40,21,4
40,24,4
40,25,2
40,26,3
40,27,5
40,28,4
40,29,2
40,30,3
40,31,4
40,32,5
40,33,3
40,34,2
40,35,5
40,36,4
40,37,4
40,38,5
40,39,3
40,40,2
40,41,3
40,42,4
40,43,5
40,44,3
40,45,2
40,47,3
40,48,5
40,49,4
40,50,3
40,51,2
40,52,4
40,53,5
40,54,3
40,55,2
40,56,4
40,57,5
40,58,3
40,59,2
40,61,3
40,64,3
40,65,3
40,66,2
40,67,4
40,68,2
40,69,5
40,70,4
40,71,3
40,72,2
40,73,5
40,74,3
40,75,2
40,76,4
40,77,5
40,78,3
40,79,5
40,80,3
40,81,2
40,82,3
40,83,2
40,84,3
40,85,5
40,86,4
40,88,3
40,89,2
40,90,5
40,91,4
40,92,4
40,93,5
40,94,3
40,95,2
40,96,3
40,97,2
40,98,2
41,0,5
41,2,4
41,5,5
41,6,3
41,7,2
41,18,5
41,19,3
41,40,8
41,43,5
41,44,4
41,45,5
41,46,4
41,47,4
41,48,5
41,51,4
41,52,4
41,57,4
41,58,4
41,59,4
41,60,4
41,61,4
41,62,5
41,70,8
41,72,5
41,73,4
41,74,5
41,75,5
41,76,5
41,77,5
41,79,4
41,80,4
41,81,3
41,82,4
41,83,4
41,84,4
41,90,4
41,91,4
41,92,4
41,93,5
41,94,4
41,95,5
42,0,4
42,1,5
42,4,4
42,10,4
42,16,5
42,17,4
42,33,1
42,37,5
42,38,4
42,51,2
42,52,2
42,53,2
42,65,4
42,66,4
42,71,2
42,75,1
42,76,5
42,77,1
42,78,3
42,79,4
42,80,2
42,81,3
42,82,4
42,83,3
42,85,3
42,86,5
42,87,4
42,89,3
42,91,2
42,93,3
42,96,3
43,0,5
43,1,4
43,2,2
43,4,4
43,5,3
43,8,2
43,10,4
43,11,3
43,12,5
43,14,2
43,15,4
43,17,4
43,18,3
43,20,3
43,21,4
43,22,2
43,28,3
43,32,4
43,37,4
43,43,3
43,44,4
43,46,2
43,47,3
43,48,2
43,51,2
43,52,3
43,53,2
43,65,3
43,71,3
43,75,1
43,76,3
43,77,3
43,78,5
43,79,4
43,80,3
43,81,4
43,82,3
43,86,5
43,87,4
43,93,5
43,94,3
43,95,3
44,46,2
44,49,3
44,50,3
44,51,4
44,52,5
44,56,2
44,57,3
44,65,3
44,66,3
44,67,4
44,68,3
44,70,2
44,72,2
44,75,4
44,76,3
44,79,2
44,80,3
44,85,2
44,86,3
44,87,3
44,89,3
44,92,4
44,93,2
44,95,3
44,96,4
44,97,3
44,98,4
44,99,3
